transaction_id,customer_id,business_unit,region,transaction_date,amount,status_code,segment,product_group,validation_status,validation_reason
TXN00538,CUST011,Manufacturing,East,2023-04-02,5987.49,ACTIVE,Segment B,Office,OK,
TXN00539,CUST034,Retail,South,2024-11-16,7355.51,ACTIVE,Segment C,Consumer,OK,
TXN00540,CUST027,Retail,North,2024-06-23,2241.88,ACTIVE,Segment A,Logistics,OK,
TXN00541,CUST051,Wholesale,West,2024-06-18,4921.79,CLOSED,Segment B,Industrial,OK,
TXN00542,CUST002,Retail,South,2024-09-01,3816.23,ACTIVE,Segment A,Industrial,OK,
TXN00543,CUST009,Wholesale,West,2023-01-26,3606.19,ACTIVE,Segment C,Industrial,OK,
TXN00544,CUST055,Retail,South,2023-09-22,2468.65,ACTIVE,Segment A,Logistics,OK,
TXN00545,CUST032,Manufacturing,West,2024-04-21,63.97,ACTIVE,Segment C,Office,OK,
TXN00546,CUST046,Wholesale,West,2024-03-07,2749.34,ACTIVE,Segment B,Industrial,OK,
TXN00547,CUST030,Retail,South,2024-03-05,892.67,ACTIVE,Segment B,Logistics,OK,
TXN00548,CUST043,Manufacturing,East,2024-02-21,1791.5,ACTIVE,Segment A,Industrial,OK,
TXN00549,CUST002,Retail,West,2023-06-26,3611.56,ACTIVE,Segment C,Consumer,OK,
TXN00550,CUST041,Wholesale,South,2023-05-20,2849.22,ACTIVE,Segment B,Consumer,OK,
TXN00551,CUST059,Retail,North,2023-12-03,5150.52,ACTIVE,Segment A,Logistics,OK,
TXN00552,CUST025,Manufacturing,South,2024-06-28,599.93,ACTIVE,Segment A,Consumer,OK,
TXN00553,CUST042,Manufacturing,East,2024-03-08,5710.57,ACTIVE,Segment A,Industrial,OK,
TXN00554,CUST035,Retail,North,2024-11-01,3213.45,ACTIVE,Segment A,Logistics,OK,
TXN00555,CUST055,Retail,North,2023-11-12,2478.11,ACTIVE,Segment B,Consumer,OK,
TXN00556,CUST050,Manufacturing,South,2024-12-09,653.97,ACTIVE,Segment B,Industrial,OK,
TXN00557,CUST052,Wholesale,South,2024-06-07,7944.45,ACTIVE,Segment C,Logistics,OK,
TXN00558,CUST001,Wholesale,West,2023-05-22,2908.11,ACTIVE,Segment A,Logistics,OK,
TXN00559,CUST043,Retail,West,2023-11-19,7705.12,ACTIVE,Segment B,Consumer,OK,
TXN00560,CUST056,Manufacturing,West,2023-05-15,6433.01,ACTIVE,Segment C,Industrial,OK,
TXN00561,CUST060,Manufacturing,East,2024-06-02,5076.39,ACTIVE,Segment C,Logistics,OK,
TXN00562,CUST031,Wholesale,West,2023-05-02,7009.64,PENDING,Segment B,Office,OK,
TXN00563,CUST026,Retail,North,2023-03-15,-8366.83,CLOSED,Segment A,Industrial,REJECTED,negative_amount
TXN00564,CUST052,Wholesale,North,2024-08-15,-1681.73,CLOSED,Segment B,Consumer,REJECTED,negative_amount
TXN00565,CUST021,Manufacturing,West,2024-01-03,731.06,ACTIVE,Segment B,Office,OK,
TXN00566,CUST023,Retail,East,2023-11-23,3955.32,ACTIVE,Segment A,Industrial,OK,
TXN00567,CUST044,Manufacturing,South,2023-11-15,6704.13,PENDING,Segment C,Industrial,OK,
TXN00568,CUST035,Wholesale,West,2023-06-21,1673.43,ACTIVE,Segment A,Consumer,OK,
TXN00569,CUST007,Wholesale,West,2024-05-26,4949.73,ACTIVE,Segment A,Consumer,OK,
TXN00570,CUST053,Retail,West,2023-04-04,878.16,ACTIVE,Segment C,Consumer,OK,
TXN00571,CUST036,Manufacturing,North,2024-04-10,3869.68,PENDING,Segment B,Consumer,OK,
TXN00572,CUST021,Manufacturing,East,2024-01-04,5619.74,ACTIVE,Segment C,Office,OK,
TXN00573,CUST011,Manufacturing,North,2024-07-02,405.95,ACTIVE,Segment C,Office,OK,
TXN00574,CUST048,Retail,East,2024-02-08,2897.38,ACTIVE,Segment B,Industrial,OK,
TXN00575,CUST051,Wholesale,South,2024-12-19,2451.99,CLOSED,Segment B,Consumer,OK,
TXN00576,CUST039,Manufacturing,West,2023-12-19,2894.68,ACTIVE,Segment A,Office,OK,
TXN00577,CUST036,Manufacturing,West,2023-03-12,1068.35,ACTIVE,Segment A,Industrial,OK,
TXN00578,CUST017,Retail,North,2024-06-03,5724.42,ACTIVE,Segment C,Consumer,OK,
TXN00579,CUST058,Retail,East,2024-09-28,2823.18,ACTIVE,Segment C,Industrial,OK,
TXN00580,CUST023,Wholesale,North,2023-03-06,6649.24,CLOSED,Segment A,Office,OK,
TXN00581,CUST049,Manufacturing,South,2023-09-23,6727.39,ACTIVE,Segment B,Logistics,OK,
TXN00582,CUST017,Wholesale,East,2023-01-07,3477.24,ACTIVE,Segment A,Consumer,OK,
TXN00583,CUST038,Manufacturing,North,2024-07-19,2469.68,ACTIVE,Segment C,Logistics,OK,
TXN00584,CUST038,Wholesale,West,2023-12-05,5864.84,ACTIVE,Segment C,Office,OK,
TXN00585,CUST032,Wholesale,South,2024-09-17,2049.78,ACTIVE,Segment C,Logistics,OK,
TXN00586,CUST031,Manufacturing,West,2023-01-14,5077.23,ACTIVE,Segment B,Office,OK,
TXN00587,CUST048,Wholesale,East,2023-05-11,5829.34,ACTIVE,Segment A,Office,OK,
TXN00588,CUST043,Retail,West,2023-02-14,-3232.02,ACTIVE,Segment A,Consumer,REJECTED,negative_amount
TXN00589,CUST011,Retail,North,2023-12-05,3997.54,ACTIVE,Segment A,Industrial,OK,
TXN00590,CUST019,Retail,South,2024-09-09,3601.48,ACTIVE,Segment B,Office,OK,
TXN00591,CUST011,Retail,West,2024-04-05,3261.41,ACTIVE,Segment B,Logistics,OK,
TXN00592,CUST040,Retail,South,2024-08-05,772.69,ACTIVE,Segment B,Logistics,OK,
TXN00593,CUST055,Manufacturing,East,2023-05-06,6363.61,CLOSED,Segment A,Industrial,OK,
TXN00594,CUST033,Retail,South,2024-11-25,-1435.8,ACTIVE,Segment B,Consumer,REJECTED,negative_amount
TXN00595,CUST048,Manufacturing,East,2024-07-14,4045.7,ACTIVE,Segment B,Logistics,OK,
TXN00596,CUST042,Manufacturing,West,2023-02-25,10812.12,PENDING,Segment C,Consumer,OK,
TXN00597,CUST035,Manufacturing,East,2024-01-02,2536.79,ACTIVE,Segment B,Logistics,OK,
TXN00598,CUST060,Manufacturing,South,2023-06-18,4173.79,CLOSED,Segment A,Consumer,OK,
TXN00599,CUST029,Manufacturing,West,2024-12-23,5374.51,ACTIVE,Segment B,Logistics,OK,
TXN00600,CUST007,Manufacturing,East,2023-03-13,2505.35,ACTIVE,Segment A,Industrial,OK,
TXN00601,CUST019,Retail,South,2024-08-04,4369.44,ACTIVE,Segment B,Consumer,OK,
TXN00602,CUST044,Wholesale,South,2024-11-26,3906.95,ACTIVE,Segment A,Industrial,OK,
TXN00603,CUST015,Manufacturing,West,2023-10-30,4866.09,ACTIVE,Segment C,Logistics,OK,
TXN00604,CUST012,Retail,East,2023-02-19,7532.6,ACTIVE,Segment A,Office,OK,
TXN00605,CUST025,Wholesale,West,2023-11-25,4175.59,ACTIVE,Segment B,Office,OK,
TXN00606,CUST026,Wholesale,West,2024-06-23,5646.54,PENDING,Segment B,Industrial,OK,
TXN00607,CUST001,Wholesale,West,2024-06-14,472.07,ACTIVE,Segment B,Industrial,OK,
TXN00608,CUST012,Manufacturing,West,2024-09-25,4919.8,PENDING,Segment B,Consumer,OK,
TXN00609,CUST060,Wholesale,South,2023-03-14,4196.15,ACTIVE,Segment B,Consumer,OK,
TXN00610,CUST058,Retail,East,2024-07-06,2706.89,ACTIVE,Segment C,Industrial,OK,
TXN00611,CUST034,Manufacturing,East,2024-01-28,2201.59,ACTIVE,Segment B,Logistics,OK,
TXN00612,CUST015,Manufacturing,North,2024-08-18,1647.6,ACTIVE,Segment A,Industrial,OK,
TXN00613,CUST028,Retail,North,2024-04-13,7348.08,ACTIVE,Segment B,Consumer,OK,
TXN00614,CUST003,Manufacturing,East,2023-06-12,7123.13,PENDING,Segment C,Industrial,OK,
TXN00615,CUST037,Retail,North,2023-12-05,1097.73,CLOSED,Segment B,Logistics,OK,
TXN00616,CUST054,Manufacturing,South,2023-11-07,3610.24,ACTIVE,Segment B,Office,OK,
TXN00617,CUST010,Wholesale,East,2024-05-10,6475.78,PENDING,Segment C,Consumer,OK,
TXN00618,CUST005,Manufacturing,South,2023-11-06,354.85,ACTIVE,Segment A,Industrial,OK,
TXN00619,CUST003,Manufacturing,North,2024-04-03,4362.88,ACTIVE,Segment A,Industrial,OK,
TXN00620,CUST031,Wholesale,West,2024-04-22,3689.69,ACTIVE,Segment B,Consumer,OK,
TXN00621,CUST055,Manufacturing,South,2023-08-24,4127.95,ACTIVE,Segment B,Consumer,OK,
TXN00622,CUST013,Wholesale,North,2023-01-05,2942.6,ACTIVE,Segment B,Office,OK,
TXN00623,CUST053,Wholesale,East,2023-06-24,5949.72,ACTIVE,Segment B,Consumer,OK,
TXN00624,CUST058,Manufacturing,South,2024-11-18,2899.8,ACTIVE,Segment C,Office,OK,
TXN00625,CUST059,Wholesale,North,2024-02-19,5425.69,CLOSED,Segment B,Industrial,OK,
TXN00626,CUST023,Retail,North,2023-02-09,6777.85,ACTIVE,Segment B,Logistics,OK,
TXN00627,CUST010,Wholesale,West,2024-04-11,2510.33,ACTIVE,Segment A,Industrial,OK,
TXN00628,CUST052,Retail,South,2024-04-12,3384.92,ACTIVE,Segment C,Logistics,OK,
TXN00629,CUST033,Retail,East,2024-08-18,1676.97,CLOSED,Segment C,Consumer,OK,
TXN00630,CUST040,Retail,West,2024-04-25,5416.71,ACTIVE,Segment A,Industrial,OK,
TXN00631,CUST042,Retail,East,2024-10-18,-102.27,ACTIVE,Segment B,Industrial,REJECTED,negative_amount
TXN00632,CUST005,Manufacturing,East,2023-10-12,2088.26,ACTIVE,Segment A,Office,OK,
TXN00633,CUST010,Retail,North,2023-02-15,5560.96,ACTIVE,Segment A,Logistics,OK,
TXN00634,CUST056,Retail,South,2023-08-05,6015.87,ACTIVE,Segment A,Industrial,OK,
TXN00635,CUST053,Manufacturing,South,2024-09-06,3121.5,ACTIVE,Segment A,Consumer,OK,
TXN00636,CUST023,Wholesale,East,2024-03-19,3866.19,ACTIVE,Segment C,Industrial,OK,
TXN00637,CUST004,Wholesale,South,2023-12-23,-204.11,ACTIVE,Segment B,Logistics,REJECTED,negative_amount
TXN00638,CUST038,Retail,West,2023-07-25,1124.16,ACTIVE,Segment C,Consumer,OK,
TXN00639,CUST005,Manufacturing,West,2023-11-27,2750.41,CLOSED,Segment B,Industrial,OK,
TXN00640,CUST041,Manufacturing,South,2023-08-21,4486.21,ACTIVE,Segment A,Logistics,OK,
TXN00641,CUST054,Wholesale,North,2023-01-16,2259.13,ACTIVE,Segment A,Consumer,OK,
TXN00642,CUST008,Retail,South,2024-05-18,-178.45,ACTIVE,Segment B,Industrial,REJECTED,negative_amount
TXN00643,CUST039,Manufacturing,East,2024-05-29,3887.59,ACTIVE,Segment B,Office,OK,
TXN00644,CUST060,Wholesale,North,2024-03-24,1229.62,ACTIVE,Segment C,Industrial,OK,
TXN00645,CUST050,Wholesale,South,2023-07-04,6122.79,ACTIVE,Segment C,Office,OK,
TXN00646,CUST042,Manufacturing,South,2023-11-21,1517.14,ACTIVE,Segment B,Consumer,OK,
TXN00647,CUST020,Wholesale,West,2023-02-02,3644.38,ACTIVE,Segment A,Consumer,OK,
TXN00648,CUST031,Manufacturing,South,2023-11-21,3448.64,ACTIVE,Segment A,Industrial,OK,
TXN00649,CUST019,Retail,North,2023-12-14,1850.18,ACTIVE,Segment B,Consumer,OK,
TXN00650,CUST022,Wholesale,West,2023-04-12,6426.47,PENDING,Segment B,Office,OK,
TXN00651,CUST044,Retail,South,2024-04-21,8417.55,ACTIVE,Segment C,Logistics,OK,
TXN00652,CUST034,Retail,North,2024-04-18,-980.92,ACTIVE,Segment A,Logistics,REJECTED,negative_amount
TXN00653,CUST018,Retail,East,2024-08-04,-922.59,CLOSED,Segment C,Office,REJECTED,negative_amount
TXN00654,CUST009,Manufacturing,East,2024-04-05,-2211.93,PENDING,Segment A,Consumer,REJECTED,negative_amount
TXN00655,CUST027,Retail,North,2024-11-21,153.57,ACTIVE,Segment B,Logistics,OK,
TXN00656,CUST052,Retail,East,2024-10-28,3117.83,ACTIVE,Segment C,Logistics,OK,
TXN00657,CUST029,Manufacturing,South,2023-01-12,3547.2,ACTIVE,Segment A,Office,OK,
TXN00658,CUST040,Wholesale,North,2024-12-20,4289.68,ACTIVE,Segment C,Industrial,OK,
TXN00659,CUST006,Manufacturing,West,2024-10-28,3472.34,ACTIVE,Segment A,Industrial,OK,
TXN00660,CUST046,Manufacturing,North,2024-03-04,4080.6,ACTIVE,Segment B,Logistics,OK,
TXN00661,CUST057,Manufacturing,South,2023-05-19,4610.58,ACTIVE,Segment B,Industrial,OK,
TXN00662,CUST035,Retail,West,2023-01-07,10170.91,CLOSED,Segment A,Office,OK,
TXN00663,CUST040,Manufacturing,West,2023-11-21,4114.72,CLOSED,Segment B,Consumer,OK,
TXN00664,CUST008,Manufacturing,West,2024-08-28,3716.3,ACTIVE,Segment B,Consumer,OK,
TXN00665,CUST021,Retail,North,2024-10-12,3942.89,ACTIVE,Segment A,Office,OK,
TXN00666,CUST042,Wholesale,West,2023-12-28,5565.48,ACTIVE,Segment A,Consumer,OK,
TXN00667,CUST005,Wholesale,East,2023-10-14,7351.21,ACTIVE,Segment A,Logistics,OK,
TXN00668,CUST028,Retail,East,2023-05-27,3354.04,CLOSED,Segment A,Logistics,OK,
TXN00669,CUST054,Manufacturing,South,2023-04-21,7202.73,ACTIVE,Segment B,Office,OK,
TXN00670,CUST054,Wholesale,South,2024-12-06,4577.07,ACTIVE,Segment C,Consumer,OK,
TXN00671,CUST031,Retail,North,2023-01-05,3053.86,ACTIVE,Segment A,Logistics,OK,
TXN00672,CUST033,Retail,East,2023-09-16,-3604.03,CLOSED,Segment A,Industrial,REJECTED,negative_amount
TXN00673,CUST010,Wholesale,South,2024-05-28,3963.04,ACTIVE,Segment B,Office,OK,
TXN00674,CUST021,Retail,South,2024-04-16,-954.88,CLOSED,Segment B,Logistics,REJECTED,negative_amount
TXN00675,CUST055,Manufacturing,East,2024-03-16,4249.14,ACTIVE,Segment C,Logistics,OK,
TXN00676,CUST002,Manufacturing,West,2023-10-17,6291.61,ACTIVE,Segment A,Office,OK,
TXN00677,CUST018,Manufacturing,West,2024-03-23,987.74,PENDING,Segment C,Logistics,OK,
TXN00678,CUST038,Wholesale,West,2023-01-18,1437.87,ACTIVE,Segment C,Consumer,OK,
TXN00679,CUST010,Manufacturing,South,2024-02-28,4806.51,ACTIVE,Segment C,Industrial,OK,
TXN00680,CUST056,Manufacturing,East,2023-07-11,2044.26,ACTIVE,Segment A,Consumer,OK,
TXN00681,CUST010,Retail,East,2023-11-24,9158.74,ACTIVE,Segment B,Office,OK,
TXN00682,CUST039,Retail,East,2024-12-19,3594.63,ACTIVE,Segment C,Logistics,OK,
TXN00683,CUST022,Manufacturing,South,2024-07-28,5781.29,ACTIVE,Segment B,Industrial,OK,
TXN00684,CUST031,Manufacturing,South,2024-05-09,3821.88,CLOSED,Segment C,Industrial,OK,
TXN00685,CUST001,Retail,North,2023-08-05,2882.95,CLOSED,Segment A,Logistics,OK,
TXN00686,CUST027,Manufacturing,South,2023-11-16,1847.27,CLOSED,Segment B,Logistics,OK,
TXN00687,CUST015,Retail,West,2024-11-04,3484.31,ACTIVE,Segment C,Logistics,OK,
TXN00688,CUST031,Retail,East,2023-05-28,5543.74,ACTIVE,Segment A,Office,OK,
TXN00689,CUST058,Wholesale,East,2024-01-30,8067.19,ACTIVE,Segment A,Industrial,OK,
TXN00690,CUST013,Wholesale,West,2023-07-10,191.6,CLOSED,Segment A,Consumer,OK,
TXN00691,CUST059,Manufacturing,East,2023-09-17,2235.19,ACTIVE,Segment A,Office,OK,
TXN00692,CUST041,Manufacturing,North,2023-05-01,2672.28,ACTIVE,Segment A,Office,OK,
TXN00693,CUST049,Manufacturing,West,2023-08-05,3966.33,ACTIVE,Segment C,Consumer,OK,
TXN00694,CUST027,Wholesale,East,2024-01-28,1260.95,ACTIVE,Segment C,Logistics,OK,
TXN00695,CUST004,Retail,East,2024-01-27,6736.06,ACTIVE,Segment A,Consumer,OK,
TXN00696,CUST006,Wholesale,West,2023-02-23,6576.38,CLOSED,Segment A,Logistics,OK,
TXN00697,CUST042,Retail,North,2023-11-09,5440.03,ACTIVE,Segment A,Industrial,OK,
TXN00698,CUST050,Retail,East,2024-04-18,12339.09,ACTIVE,Segment C,Logistics,OK,
TXN00699,CUST032,Retail,East,2024-08-10,2481.68,ACTIVE,Segment B,Logistics,OK,
TXN00700,CUST026,Wholesale,South,2024-05-21,-3299.06,ACTIVE,Segment A,Logistics,REJECTED,negative_amount
TXN00701,CUST032,Retail,North,2024-10-10,5808.85,ACTIVE,Segment B,Industrial,OK,
TXN00702,CUST002,Manufacturing,North,2024-12-23,4905.81,CLOSED,Segment B,Industrial,OK,
TXN00703,CUST050,Retail,West,2023-06-13,5563.89,ACTIVE,Segment B,Logistics,OK,
TXN00704,CUST011,Wholesale,North,2024-08-09,-4736.89,CLOSED,Segment C,Consumer,REJECTED,negative_amount
TXN00705,CUST004,Manufacturing,North,2023-07-15,-1503.18,ACTIVE,Segment B,Logistics,REJECTED,negative_amount
TXN00706,CUST057,Retail,North,2024-01-24,4018.87,CLOSED,Segment A,Office,OK,
TXN00707,CUST056,Wholesale,West,2024-03-21,3534.46,ACTIVE,Segment C,Logistics,OK,
TXN00708,CUST025,Wholesale,South,2024-01-22,1759.96,ACTIVE,Segment B,Consumer,OK,
TXN00709,CUST057,Retail,East,2023-05-08,3463.43,ACTIVE,Segment C,Consumer,OK,
TXN00710,CUST001,Wholesale,North,2024-03-06,7061.86,ACTIVE,Segment C,Office,OK,
TXN00711,CUST052,Manufacturing,North,2023-01-17,8759.8,CLOSED,Segment A,Logistics,OK,
TXN00712,CUST020,Wholesale,North,2024-02-19,2954.61,ACTIVE,Segment A,Office,OK,
TXN00713,CUST060,Wholesale,North,2024-05-26,2095.78,ACTIVE,Segment A,Industrial,OK,
TXN00714,CUST049,Manufacturing,West,2024-01-18,257.36,ACTIVE,Segment C,Logistics,OK,
TXN00715,CUST042,Manufacturing,South,2023-08-22,3297.94,CLOSED,Segment A,Logistics,OK,
TXN00716,CUST024,Wholesale,East,2024-05-27,6611.69,ACTIVE,Segment B,Office,OK,
TXN00717,CUST036,Manufacturing,South,2023-07-03,4558.1,ACTIVE,Segment B,Office,OK,
TXN00718,CUST014,Wholesale,East,2024-11-15,2922.99,ACTIVE,Segment C,Office,OK,
TXN00719,CUST017,Retail,East,2024-09-01,6067.29,ACTIVE,Segment B,Logistics,OK,
TXN00720,CUST043,Retail,South,2024-09-27,2013.54,CLOSED,Segment A,Consumer,OK,
TXN00721,CUST026,Manufacturing,East,2024-06-03,3273.35,ACTIVE,Segment C,Industrial,OK,
TXN00722,CUST011,Manufacturing,South,2024-12-28,7760.06,ACTIVE,Segment B,Logistics,OK,
TXN00723,CUST060,Wholesale,West,2023-06-06,-7882.14,ACTIVE,Segment A,Industrial,REJECTED,negative_amount
TXN00724,CUST030,Retail,South,2024-08-27,2125.63,ACTIVE,Segment A,Consumer,OK,
TXN00725,CUST052,Manufacturing,South,2024-05-26,2054.52,ACTIVE,Segment B,Office,OK,
TXN00726,CUST025,Wholesale,South,2024-05-06,3530.09,ACTIVE,Segment A,Industrial,OK,
TXN00727,CUST025,Manufacturing,South,2024-05-05,2388.33,ACTIVE,Segment B,Consumer,OK,
TXN00728,CUST005,Retail,East,2023-06-06,8680.43,ACTIVE,Segment C,Logistics,OK,
TXN00729,CUST035,Manufacturing,East,2024-01-24,4500.64,ACTIVE,Segment A,Logistics,OK,
TXN00730,CUST012,Retail,South,2024-08-13,5591.94,CLOSED,Segment C,Consumer,OK,
TXN00731,CUST042,Retail,East,2023-10-04,6395.51,ACTIVE,Segment B,Office,OK,
TXN00732,CUST036,Manufacturing,East,2024-01-22,2066.18,CLOSED,Segment B,Office,OK,
TXN00733,CUST029,Retail,South,2024-10-03,2075.16,ACTIVE,Segment A,Consumer,OK,
TXN00734,CUST032,Wholesale,North,2023-08-19,6507.72,ACTIVE,Segment C,Industrial,OK,
TXN00735,CUST031,Retail,North,2023-04-25,2457.5,ACTIVE,Segment C,Office,OK,
TXN00736,CUST047,Retail,West,2024-08-07,-1069.02,ACTIVE,Segment B,Industrial,REJECTED,negative_amount
TXN00737,CUST022,Retail,West,2024-07-03,4576.43,ACTIVE,Segment A,Consumer,OK,
TXN00738,CUST060,Manufacturing,North,2023-06-10,4551.47,ACTIVE,Segment B,Logistics,OK,
TXN00739,CUST052,Retail,East,2024-02-14,4781.23,CLOSED,Segment A,Office,OK,
TXN00740,CUST046,Wholesale,South,2023-07-05,1980.36,ACTIVE,Segment C,Industrial,OK,
TXN00741,CUST053,Retail,South,2024-10-31,7302.13,ACTIVE,Segment C,Industrial,OK,
TXN00742,CUST018,Wholesale,East,2023-09-16,4852.45,PENDING,Segment C,Industrial,OK,
TXN00743,CUST039,Wholesale,West,2024-06-21,3006.46,PENDING,Segment B,Consumer,OK,
TXN00744,CUST007,Retail,East,2024-03-01,4516.47,ACTIVE,Segment B,Office,OK,
TXN00745,CUST007,Wholesale,East,2024-03-16,2261.29,ACTIVE,Segment B,Consumer,OK,
TXN00746,CUST027,Retail,East,2023-04-22,8377.85,ACTIVE,Segment B,Logistics,OK,
TXN00747,CUST056,Retail,North,2023-01-22,7141.69,ACTIVE,Segment A,Industrial,OK,
TXN00748,CUST034,Manufacturing,South,2024-07-19,-620.46,ACTIVE,Segment C,Office,REJECTED,negative_amount
TXN00749,CUST029,Manufacturing,West,2024-05-06,2137.51,PENDING,Segment B,Office,OK,
TXN00750,CUST017,Wholesale,North,2024-06-13,307.16,ACTIVE,Segment A,Consumer,OK,
TXN00751,CUST008,Retail,West,2023-12-01,4043.91,ACTIVE,Segment A,Office,OK,
TXN00752,CUST053,Retail,East,2023-10-01,1823.76,ACTIVE,Segment B,Office,OK,
TXN00753,CUST012,Manufacturing,East,2024-05-02,5938.95,CLOSED,Segment B,Consumer,OK,
TXN00754,CUST012,Manufacturing,North,2024-10-11,3446.82,ACTIVE,Segment C,Office,OK,
TXN00755,CUST014,Manufacturing,East,2023-07-19,4117.84,ACTIVE,Segment C,Consumer,OK,
TXN00756,CUST053,Wholesale,West,2023-10-30,2477.68,ACTIVE,Segment A,Logistics,OK,
TXN00757,CUST012,Manufacturing,South,2023-12-21,5864.08,ACTIVE,Segment A,Industrial,OK,
TXN00758,CUST017,Retail,East,2024-07-02,2970.28,ACTIVE,Segment C,Consumer,OK,
TXN00759,CUST027,Manufacturing,East,2023-12-03,-1241.69,ACTIVE,Segment A,Office,REJECTED,negative_amount
TXN00760,CUST004,Manufacturing,North,2023-01-13,2830.78,CLOSED,Segment B,Office,OK,
TXN00761,CUST058,Wholesale,South,2024-09-16,-358.55,ACTIVE,Segment B,Industrial,REJECTED,negative_amount
TXN00762,CUST034,Wholesale,West,2024-07-01,3290.7,ACTIVE,Segment A,Office,OK,
TXN00763,CUST040,Wholesale,West,2024-10-16,5625.24,CLOSED,Segment B,Industrial,OK,
TXN00764,CUST054,Wholesale,West,2023-12-08,1572.37,ACTIVE,Segment A,Consumer,OK,
TXN00765,CUST027,Manufacturing,North,2023-10-17,4251.66,ACTIVE,Segment B,Logistics,OK,
TXN00766,CUST030,Wholesale,East,2023-07-01,6872.07,CLOSED,Segment C,Consumer,OK,
TXN00767,CUST015,Retail,South,2024-06-07,-106.83,ACTIVE,Segment C,Logistics,REJECTED,negative_amount
TXN00768,CUST007,Retail,East,2023-11-06,3642.36,ACTIVE,Segment C,Office,OK,
TXN00769,CUST016,Wholesale,North,2023-10-10,5462.65,ACTIVE,Segment A,Office,OK,
TXN00770,CUST035,Retail,West,2024-12-20,3443.78,ACTIVE,Segment B,Industrial,OK,
TXN00771,CUST028,Retail,East,2024-08-30,4233.05,ACTIVE,Segment C,Consumer,OK,
TXN00772,CUST021,Wholesale,North,2023-11-28,2783.59,CLOSED,Segment A,Logistics,OK,
TXN00773,CUST058,Manufacturing,North,2023-09-14,285.6,CLOSED,Segment B,Logistics,OK,
TXN00774,CUST019,Retail,West,2023-10-05,5091.22,CLOSED,Segment A,Logistics,OK,
TXN00775,CUST018,Retail,South,2023-04-01,1515.64,ACTIVE,Segment C,Logistics,OK,
TXN00776,CUST017,Manufacturing,South,2024-01-28,7380.85,ACTIVE,Segment B,Industrial,OK,
TXN00777,CUST058,Manufacturing,West,2024-10-06,5597.36,ACTIVE,Segment A,Office,OK,
TXN00778,CUST018,Wholesale,West,2023-03-30,-1464.01,ACTIVE,Segment C,Industrial,REJECTED,negative_amount
TXN00779,CUST007,Wholesale,East,2024-10-02,4665.41,ACTIVE,Segment B,Consumer,OK,
TXN00780,CUST018,Wholesale,South,2023-09-27,5477.71,CLOSED,Segment C,Office,OK,
TXN00781,CUST023,Manufacturing,West,2023-10-18,8132.27,ACTIVE,Segment C,Industrial,OK,
TXN00782,CUST036,Retail,North,2023-10-15,4110.69,ACTIVE,Segment A,Industrial,OK,
TXN00783,CUST016,Manufacturing,East,2024-11-12,6639.1,ACTIVE,Segment B,Office,OK,
TXN00784,CUST005,Wholesale,West,2024-05-12,-645.05,PENDING,Segment B,Industrial,REJECTED,negative_amount
TXN00785,CUST057,Retail,West,2024-10-24,-50.59,ACTIVE,Segment A,Consumer,REJECTED,negative_amount
TXN00786,CUST042,Manufacturing,West,2024-07-16,4028.94,ACTIVE,Segment C,Industrial,OK,
TXN00787,CUST048,Retail,East,2024-07-16,5173.6,ACTIVE,Segment A,Logistics,OK,
TXN00788,CUST007,Manufacturing,North,2023-12-15,4628.5,ACTIVE,Segment C,Consumer,OK,
TXN00789,CUST039,Wholesale,East,2024-03-25,2079.57,ACTIVE,Segment A,Industrial,OK,
TXN00790,CUST059,Wholesale,West,2024-12-19,1695.6,CLOSED,Segment C,Office,OK,
TXN00791,CUST004,Retail,West,2024-04-01,7351.13,ACTIVE,Segment A,Industrial,OK,
TXN00792,CUST025,Wholesale,East,2024-01-02,6487.25,ACTIVE,Segment C,Consumer,OK,
TXN00793,CUST046,Manufacturing,East,2023-09-10,4546.09,ACTIVE,Segment A,Consumer,OK,
TXN00794,CUST047,Retail,West,2024-03-06,8419.33,CLOSED,Segment B,Logistics,OK,
TXN00795,CUST008,Wholesale,East,2023-11-14,3584.39,ACTIVE,Segment B,Consumer,OK,
TXN00796,CUST025,Retail,South,2023-03-02,5105.38,CLOSED,Segment C,Office,OK,
TXN00797,CUST035,Retail,South,2024-06-03,4790.78,PENDING,Segment A,Office,OK,
TXN00798,CUST022,Manufacturing,West,2023-02-06,3593.24,PENDING,Segment B,Logistics,OK,
TXN00799,CUST021,Wholesale,South,2023-10-12,4711.16,CLOSED,Segment B,Consumer,OK,
TXN00800,CUST015,Retail,West,2024-06-08,4958.12,ACTIVE,Segment B,Consumer,OK,
TXN00801,CUST009,Retail,South,2024-05-12,2537.11,ACTIVE,Segment A,Consumer,OK,
TXN00802,CUST049,Manufacturing,East,2023-03-09,3502.55,ACTIVE,Segment A,Office,OK,
TXN00803,CUST053,Retail,West,2023-10-06,8126.14,PENDING,Segment C,Industrial,OK,
TXN00804,CUST014,Retail,North,2023-11-17,2735.13,ACTIVE,Segment B,Consumer,OK,
TXN00805,CUST028,Manufacturing,South,2023-12-12,5621.45,ACTIVE,Segment B,Consumer,OK,
TXN00806,CUST029,Manufacturing,West,2023-07-02,5955.56,PENDING,Segment C,Industrial,OK,
TXN00807,CUST036,Retail,West,2024-05-27,8924.98,PENDING,Segment A,Industrial,OK,
